dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
loop_seattle/5T/short,contrastive_tiny,66.50979494183247,66.50979494183247,4.915114769045459,0.764385131183986,0.14211392731647304,0.10035164626076393,7.863494715319911,8.155353759453508,0.13984631239894485,0.08428336718953798,0.0689547847344256,Transport,1
loop_seattle/5T/medium,contrastive_tiny,172.66516141128076,172.66516141128076,8.289950033551806,1.2789057065458294,0.3083315138775427,0.1763134378681903,15.288358047391798,13.140211619729751,0.23379136891191607,0.147495247614233,0.12253383681980196,Transport,1
loop_seattle/D/short,contrastive_tiny,30.076122144005513,30.076122144005513,4.36732672139218,1.2839186870369312,0.08162372737413924,0.07961835840942123,6.738648192000682,5.484170141781299,0.09800945233749919,0.07804996728338977,0.05893397682891915,Transport,1
loop_seattle/H/short,contrastive_tiny,109.06122168198175,109.06122168198175,6.576008539524448,1.3152480804075954,0.21753467483095926,0.14143146603419368,12.357141763454575,10.44323808413759,0.18485593534684022,0.11640203925533571,0.09554653629289543,Transport,1
m_dense/H/long,contrastive_tiny,269756.6824734653,269756.6824734653,298.4627606193445,2.356316549589739,1.9444475155437189,0.5865775037328316,13.52904875639829,519.3810570991835,0.8991253883201564,0.5166831594509378,0.39513632615938526,Transport,1
sz_taxi/15T/short,contrastive_tiny,18.871389337950824,18.871389337950824,2.9607176411257528,0.5944827883844613,1212954401065.9236,0.4158589222606055,4.833518480779234,4.344121238864176,0.40619391487081274,0.27683976191014154,0.22051365622346453,Transport,1
bitbrains_rnd/H/short,contrastive_tiny,1856373.147513234,1856373.147513234,196.66712303171855,6.267914904683472,3.3921709092631294,0.665970147798452,216.9391981077197,1362.4878522442812,5.962913446395857,0.8607115509016422,0.7174897557267922,Web/CloudOps,2
bizitobs_application/10S/short,contrastive_tiny,7914476.456077328,7914476.456077328,1296.4526193258498,4.8915295009701225,0.06929773034639429,0.06984475213086098,138.66649790357607,2813.2679317969923,0.10849649917611419,0.04999899545817889,0.045475327333625484,Web/CloudOps,2
bizitobs_l2c/5T/short,contrastive_tiny,25.23943592390721,25.23943592390721,3.1605876489231983,0.32644530901515467,0.19263179379103146,0.22506695245528036,6.358807039296619,5.023886535731794,0.17254059879507797,0.10854737295735958,0.09542589552201157,Web/CloudOps,7
bizitobs_l2c/H/medium,contrastive_tiny,239.77162145942137,239.77162145942137,11.682757931657225,1.1498329929381426,1.6186483373868412,0.9261873722029129,16.96015202114637,15.484560744800653,0.9376136727948232,0.7074087378521245,0.595129796174109,Web/CloudOps,7
electricity/15T/short,contrastive_tiny,601642.8562394164,601642.8562394164,132.9371379031499,2.362443660521792,0.35556619057672484,0.3169500990248285,18.06451921130121,775.6564034670354,1.5289716704635228,0.2620453036910395,0.21058518974475934,Energy,1
electricity/15T/long,contrastive_tiny,4046864.6130267666,4046864.6130267666,214.3980044711709,2.7909676657450997,0.462562336149474,0.33867968436433,21.804633749462248,2011.6820357667775,3.173675115535287,0.3382391449110019,0.2664563386430162,Energy,1
electricity/H/medium,contrastive_tiny,58456915.53153383,58456915.53153383,782.7722649456554,3.04971884680846,0.6549486639402684,0.31317097117703385,18.22867894210557,7645.712231802465,2.9843733117839317,0.305541797269258,0.23654595914644144,Energy,1
electricity/W/short,contrastive_tiny,207601398429.07318,207601398429.07318,51025.202906306164,2.0190093862353287,0.2777310153742547,0.12194267060810514,15.477086255791141,455632.9645987801,1.0396040658435324,0.11642267466007031,0.08966630661191588,Energy,1
ett1/15T/medium,contrastive_tiny,23.911978276394855,23.911978276394855,2.7758507557290177,1.6547081645005752,0.8492896531134286,0.6275032015604003,13.201437362788937,4.8899875538077655,0.9320364626949104,0.529079898643925,0.42569604102335085,Energy,7
ett2/15T/short,contrastive_tiny,10.623638662432722,10.623638662432722,2.242829980736687,1.0146818510269575,0.14525931154604227,0.16644608579287584,8.566502994213927,3.259392376261674,0.1547349512457361,0.10647511795428731,0.08606293286950323,Energy,7
ett2/15T/medium,contrastive_tiny,15.037023512111917,15.037023512111917,2.5352992372333056,1.0731098552189966,0.16633052500688084,0.1904705724111668,12.030859692000163,3.8777601153387398,0.2066528558012543,0.13511068557659786,0.11101968785895827,Energy,7
ett2/15T/long,contrastive_tiny,13.487558290726472,13.487558290726472,2.4403789888618013,1.0541691472856765,0.16290167550131052,0.19308401472523792,12.093371473981183,3.6725411217202826,0.19571636415800864,0.1300522137227704,0.10711810072838811,Energy,7
ett2/H/short,contrastive_tiny,132.88749177795182,132.88749177795182,7.294078173843168,0.8413996281416211,0.13797092613493547,0.12418240214757395,6.522298494546619,11.527683712609043,0.14620310414162965,0.09250920631185672,0.07474318067999713,Energy,7
