dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
loop_seattle/H/medium,contrastive_tiny,167.3411136620186,167.3411136620186,10.029400303427003,1.99297168013248,0.2700622471669627,0.20773404891191224,67.08433797726393,12.936039334433806,0.22864304093460955,0.1772685228331067,0.16549603140950628,Transport,1
m_dense/D/short,contrastive_tiny,21134.671782530768,21134.671782530768,93.61044339851097,1.3030575705255782,0.20825480768896132,0.1918093209296679,8.942976939552846,145.37768667347396,0.25167027980856693,0.16205352432125272,0.11892587450083905,Transport,1
sz_taxi/15T/medium,contrastive_tiny,19.0982467287749,19.0982467287749,3.0336452369431774,0.5958934613559314,11126979106022.357,0.4373503613932889,24.042903303630624,4.370154085244009,0.40671578207420167,0.2823313253976787,0.2762404108704466,Transport,1
sz_taxi/15T/long,contrastive_tiny,18.286325621335187,18.286325621335187,2.9828146630199845,0.5658703789757712,8214249108111.006,0.4319583298508779,28.13649143920061,4.276251351515155,0.3958022077361615,0.276084011870068,0.2805424858529696,Transport,1
bitbrains_rnd/5T/long,contrastive_tiny,3526504.575414656,3526504.575414656,264.38154487538407,3.9515001215081282,4.650435727613863,0.7914725921758451,197.98868960074532,1877.8989790227417,7.193807903431391,1.0127861340207407,1.0700814592369836,Web/CloudOps,2
bizitobs_application/10S/short,contrastive_tiny,8872640.506754082,8872640.506754082,1457.5484831725225,5.0745859203502715,0.07326792147662874,0.07336696869311188,103.39007748600984,2978.6977870797973,0.1148764674523426,0.056211819008174554,0.04897980537676852,Web/CloudOps,2
bizitobs_service/10S/long,contrastive_tiny,201550.74222142415,201550.74222142415,138.0568686804412,4.360096265326895,0.6295273535505498,0.2110220499174709,267.0012382885208,448.94403016570357,0.332592089926645,0.10227694188562583,0.10397519918232015,Web/CloudOps,2
car_parts/M/short,contrastive_tiny,1.421633460023014,1.421633460023014,0.6176654409270715,1.0853494280119007,0.6650871423170918,1.7913081539471436,16.908457631822156,1.1923227163914198,2.8590675649181962,1.4810983669506428,1.2237825855127098,Sales,1
electricity/15T/long,contrastive_tiny,4017156.307450134,4017156.307450134,220.16928954112896,2.8762889826025266,0.442948074189237,0.3507785460957742,135.77183210156653,2004.2844876539193,3.1620045761834734,0.34734405487467057,0.3472009420914029,Energy,1
ett1/15T/long,contrastive_tiny,25.214165842337202,25.214165842337202,2.8555176696952964,1.7237910391568647,0.8557894972415453,0.6489792023722822,82.83663598475724,5.021370912643,0.9570782607932338,0.5442644912159716,0.550323174846765,Energy,7
ett2/H/medium,contrastive_tiny,341.0934225077837,341.0934225077837,11.812015075103513,1.3026678682631256,0.21391074732571025,0.2096589750648143,50.16684544386294,18.468714695608455,0.24887780730931075,0.15917449915966853,0.15514537694616892,Energy,7
