step,layer_idx,block,qk_logit_maxabs,sa_in_maxabs,sa_out_maxabs,resid_post_sa_maxabs,resid_post_ffn_maxabs
200,0,enc,3.1824512481689453,6.23491096496582,2.9375,5.45648193359375,5.573668003082275
200,1,enc,3.4991202354431152,5.9945855140686035,2.6640625,6.643387794494629,6.066953659057617
200,2,enc,3.737518072128296,5.612484455108643,3.37109375,7.403124809265137,8.104080200195312
200,0,fcst,2.9446656703948975,6.5154314041137695,2.607421875,9.130414962768555,11.69398307800293
200,1,fcst,2.9917075634002686,5.120763301849365,2.2421875,13.283234596252441,19.047752380371094
200,2,fcst,3.0126731395721436,5.250192165374756,2.107421875,21.721359252929688,27.114978790283203
200,0,enc,3.1815664768218994,6.310090065002441,2.3125,4.870485305786133,5.183229446411133
200,1,enc,3.4754371643066406,5.444223403930664,2.396484375,5.959128379821777,5.269942283630371
200,2,enc,3.707859516143799,5.052925109863281,2.3671875,6.877911567687988,6.422157287597656
400,0,enc,3.055098295211792,5.559756278991699,3.509765625,5.470531463623047,5.030817985534668
400,1,enc,4.110779762268066,6.190035343170166,3.51171875,5.8575849533081055,4.914247989654541
400,2,enc,4.5890069007873535,5.700109004974365,4.16015625,7.146652698516846,5.978554725646973
400,0,fcst,3.030508041381836,6.814573764801025,5.4453125,9.74448013305664,13.147257804870605
400,1,fcst,2.9821860790252686,5.388485908508301,2.470703125,13.631220817565918,19.086463928222656
400,2,fcst,3.0328798294067383,5.18532133102417,2.130859375,21.52485466003418,30.75228500366211
400,0,enc,3.0847890377044678,5.975025653839111,2.158203125,5.209734916687012,5.029129505157471
400,1,enc,4.100062847137451,5.972272872924805,3.416015625,4.622742176055908,4.585726737976074
400,2,enc,4.576549053192139,5.10528039932251,3.41796875,5.899177551269531,5.390876770019531
600,0,enc,2.9146063327789307,5.29758358001709,4.4375,5.085659027099609,5.085659027099609
600,1,enc,4.765434741973877,6.1132941246032715,4.58203125,5.543142318725586,3.95516300201416
600,2,enc,5.427306652069092,4.946107864379883,4.60546875,5.581410884857178,4.624242782592773
600,0,fcst,3.017054796218872,6.439530372619629,7.05078125,8.919743537902832,11.441932678222656
600,1,fcst,2.9583847522735596,5.761533737182617,2.759765625,13.315723419189453,19.18094253540039
600,2,fcst,2.9789466857910156,4.917309761047363,2.509765625,21.546024322509766,29.063976287841797
600,0,enc,2.934868812561035,5.241649627685547,2.56640625,5.025867938995361,3.8277194499969482
600,1,enc,4.720917224884033,6.1158857345581055,4.16796875,4.209318161010742,3.670030117034912
600,2,enc,5.394589424133301,5.45080041885376,4.66015625,4.750345706939697,4.131141662597656
800,0,enc,2.8525147438049316,5.824752330780029,4.765625,5.327437400817871,5.213512420654297
800,1,enc,5.422317981719971,6.657752513885498,5.765625,4.408465385437012,4.29446268081665
800,2,enc,6.346312522888184,4.950223922729492,5.60546875,5.855107307434082,4.224648952484131
800,0,fcst,2.9671401977539062,6.371169567108154,8.7109375,6.542701721191406,12.052873611450195
800,1,fcst,3.018160820007324,5.491529941558838,3.14453125,13.061717987060547,19.093677520751953
800,2,fcst,3.079216241836548,4.816691875457764,2.634765625,21.721088409423828,29.55963134765625
800,0,enc,2.8959157466888428,5.716592788696289,2.947265625,5.363214492797852,3.2530455589294434
800,1,enc,5.406440734863281,6.212535381317139,4.69921875,3.690290927886963,3.39699649810791
800,2,enc,6.30272102355957,4.727481365203857,4.60546875,4.227107048034668,3.3713178634643555
1000,0,enc,2.82045316696167,5.834341526031494,5.05859375,5.289426326751709,5.289426326751709
1000,1,enc,6.094457149505615,6.54437255859375,6.0546875,4.3397040367126465,4.072759628295898
1000,2,enc,7.340742588043213,4.832635402679443,5.76953125,5.28702449798584,4.545234680175781
1000,0,fcst,2.989046096801758,6.417131423950195,7.44140625,6.453343868255615,10.715960502624512
1000,1,fcst,3.0737013816833496,5.861781597137451,3.09375,12.919185638427734,18.717021942138672
1000,2,fcst,3.075523614883423,4.413217067718506,2.267578125,21.659502029418945,26.030162811279297
1000,0,enc,2.7867929935455322,5.669598579406738,2.865234375,5.181914329528809,3.133580207824707
1000,1,enc,6.080915451049805,6.3427324295043945,5.28515625,3.15333890914917,2.76047945022583
1000,2,enc,7.296273708343506,5.950567245483398,4.81640625,3.978057861328125,3.4908673763275146
1200,0,enc,2.549643039703369,5.493022441864014,6.375,4.416922092437744,3.9250378608703613
1200,1,enc,6.757795810699463,6.148882865905762,6.46484375,3.718228340148926,3.1737592220306396
1200,2,enc,8.334671974182129,5.152159214019775,5.58984375,3.9710030555725098,3.6368069648742676
1200,0,fcst,3.1044578552246094,5.590089797973633,7.54296875,6.5598955154418945,11.111572265625
1200,1,fcst,3.250944137573242,5.44850492477417,3.072265625,13.1680269241333,16.67827033996582
1200,2,fcst,3.2728066444396973,4.653660774230957,2.783203125,18.625404357910156,22.1025390625
1200,0,enc,2.552403211593628,5.30308723449707,3.240234375,4.320235252380371,2.431351661682129
1200,1,enc,6.734586238861084,5.943771839141846,5.50390625,2.805917739868164,2.6001925468444824
1200,2,enc,8.299638748168945,4.703524112701416,4.85546875,3.676387071609497,3.1427268981933594
