step,layer_idx,block,qk_logit_maxabs,sa_in_maxabs,sa_out_maxabs,resid_post_sa_maxabs,resid_post_ffn_maxabs
50200,0,enc,6.848053455352783,0.589596152305603,0.393798828125,1.1814295053482056,1.1814295053482056
50200,1,enc,4.646307468414307,0.3052287995815277,1.025390625,1.1814295053482056,1.1814295053482056
50200,2,enc,20.928430557250977,0.6034477353096008,0.2132568359375,1.181231141090393,0.9343314170837402
50200,0,fcst,7.510372638702393,0.471882700920105,0.1650390625,5.132568359375,8.131797790527344
50200,1,fcst,8.257489204406738,0.49757879972457886,0.07366943359375,8.685025215148926,7.825107574462891
50200,2,fcst,6.394211769104004,0.5330483913421631,0.127685546875,7.831637382507324,7.870326995849609
50200,0,enc,6.769289970397949,0.5898967385292053,0.356201171875,1.224416971206665,1.2265570163726807
50200,1,enc,4.669894218444824,0.30321526527404785,0.86279296875,1.227414846420288,0.8965978622436523
50200,2,enc,20.917238235473633,0.7256543040275574,0.1881103515625,0.8965970873832703,0.904279887676239
50400,0,enc,6.835108280181885,0.5900716185569763,0.396484375,1.1863458156585693,1.1895267963409424
50400,1,enc,4.674108982086182,0.3254472613334656,1.03125,1.189374327659607,0.993260383605957
50400,2,enc,21.20155906677246,0.6172031760215759,0.2015380859375,1.4006922245025635,1.1309168338775635
50400,0,fcst,7.45997428894043,0.5043404698371887,0.166259765625,5.700343132019043,6.9996161460876465
50400,1,fcst,8.166727066040039,0.529395580291748,0.0771484375,7.648994445800781,7.767673969268799
50400,2,fcst,6.272638320922852,0.6120316982269287,0.12158203125,7.802820205688477,8.097589492797852
50400,0,enc,6.751418590545654,0.5914365649223328,0.353759765625,1.1775834560394287,1.180417776107788
50400,1,enc,4.650031089782715,0.3263095021247864,1.029296875,1.180413842201233,0.8618662357330322
50400,2,enc,21.18937873840332,0.639036238193512,0.1837158203125,0.9976876974105835,0.8779928684234619
50600,0,enc,6.805349826812744,0.6299533843994141,0.4130859375,1.1267156600952148,1.1256518363952637
50600,1,enc,4.7079243659973145,0.34271448850631714,0.96484375,1.1265568733215332,1.030717134475708
50600,2,enc,21.071718215942383,0.7305119633674622,0.201171875,1.1725298166275024,1.128623127937317
50600,0,fcst,7.401815414428711,0.4277728497982025,0.1668701171875,5.692311763763428,7.186055660247803
50600,1,fcst,8.11605453491211,0.4891662895679474,0.06842041015625,7.643313407897949,7.868465423583984
50600,2,fcst,6.331110000610352,0.5694442391395569,0.10809326171875,7.88307523727417,8.105263710021973
50600,0,enc,6.851442337036133,0.6309460401535034,0.37060546875,1.1205164194107056,1.1193863153457642
50600,1,enc,4.679199695587158,0.33938121795654297,0.85400390625,1.1184415817260742,1.040562629699707
50600,2,enc,21.06954002380371,0.7372215390205383,0.1802978515625,1.0399484634399414,1.0460176467895508
50800,0,enc,6.872005939483643,0.6444266438484192,0.446044921875,1.1526929140090942,1.1553759574890137
50800,1,enc,4.698616981506348,0.3304086923599243,1.0068359375,1.1544524431228638,1.0386723279953003
50800,2,enc,21.149879455566406,0.6985114812850952,0.2147216796875,1.229409098625183,0.9849925637245178
