step,layer_idx,block,qk_logit_maxabs,sa_in_maxabs,sa_out_maxabs,resid_post_sa_maxabs,resid_post_ffn_maxabs
40200,0,enc,8.399179458618164,0.3970232903957367,0.125732421875,0.9108099937438965,1.3527315855026245
40200,1,enc,4.765514850616455,0.48211413621902466,0.2734375,1.3511298894882202,1.6642273664474487
40200,2,enc,2.801143169403076,0.543922483921051,0.66845703125,1.518895149230957,1.5815578699111938
40200,0,fcst,4.163728713989258,0.42676404118537903,0.3134765625,2.809901714324951,2.839320659637451
40200,1,fcst,115.25956726074219,1.0853971242904663,0.205078125,4.6449432373046875,5.127256393432617
40200,2,fcst,8.263587951660156,0.6611840128898621,0.5517578125,5.078998565673828,5.380647659301758
40200,0,enc,8.383105278015137,0.3993757963180542,0.08453369140625,0.8346148133277893,0.9600309729576111
40200,1,enc,4.7847514152526855,0.46741485595703125,0.2237548828125,1.1103836297988892,1.2935888767242432
40200,2,enc,2.7798080444335938,0.4542616903781891,0.8076171875,1.5646861791610718,1.6185497045516968
40400,0,enc,8.36758041381836,0.39945825934410095,0.130859375,0.8728018999099731,1.0645811557769775
40400,1,enc,4.8312811851501465,0.5276734232902527,0.243408203125,1.1589487791061401,1.422537922859192
40400,2,enc,2.805307149887085,0.512331485748291,0.6513671875,1.6634818315505981,1.7875866889953613
40400,0,fcst,4.12175989151001,0.4867332875728607,0.332275390625,3.011716365814209,3.0234062671661377
40400,1,fcst,115.09607696533203,0.8372872471809387,0.2020263671875,4.677918434143066,5.054980278015137
40400,2,fcst,8.273677825927734,0.6433050632476807,0.5888671875,5.234010696411133,5.398127555847168
40400,0,enc,8.377972602844238,0.3980846107006073,0.0823974609375,0.7741778492927551,0.9110207557678223
40400,1,enc,4.84868049621582,0.5267754197120667,0.1568603515625,0.9474849700927734,1.2182849645614624
40400,2,enc,2.827019691467285,0.5171388983726501,0.7275390625,1.4248067140579224,1.4994527101516724
40600,0,enc,8.35608959197998,0.37231874465942383,0.1368408203125,1.179314374923706,1.4593425989151
40600,1,enc,4.6122236251831055,0.5040086507797241,0.209716796875,1.3630567789077759,1.529886245727539
40600,2,enc,2.8600337505340576,0.5151766538619995,0.66015625,1.7056102752685547,1.800079107284546
40600,0,fcst,4.170657634735107,0.42193448543548584,0.311767578125,3.5289416313171387,3.6084229946136475
40600,1,fcst,114.66232299804688,0.9658029079437256,0.24169921875,4.047582149505615,4.136294364929199
40600,2,fcst,8.277766227722168,0.6425768733024597,0.60986328125,4.155550003051758,4.3131561279296875
40600,0,enc,8.356549263000488,0.3757498264312744,0.08050537109375,0.8907468914985657,1.0521869659423828
40600,1,enc,4.583493232727051,0.5232887864112854,0.19189453125,0.9911258220672607,1.3299329280853271
40600,2,enc,2.8401591777801514,0.512772798538208,0.75927734375,1.5382769107818604,1.6173784732818604
40800,0,enc,8.407692909240723,0.3889920711517334,0.127197265625,1.357204794883728,1.3792791366577148
40800,1,enc,4.551736354827881,0.4597896635532379,0.266357421875,1.2895560264587402,1.4575519561767578
40800,2,enc,2.8607547283172607,0.5248870849609375,0.6982421875,1.5504297018051147,1.6160430908203125
40800,0,fcst,4.247840404510498,0.376221626996994,0.2861328125,3.2091197967529297,3.2354326248168945
40800,1,fcst,114.33966827392578,0.9175928831100464,0.263671875,4.062230110168457,4.383139610290527
40800,2,fcst,8.334526062011719,0.638403058052063,0.61669921875,4.723808288574219,4.8407721519470215
40800,0,enc,8.399944305419922,0.38739797472953796,0.07354736328125,1.0100260972976685,1.0613871812820435
40800,1,enc,4.535586833953857,0.45696166157722473,0.16357421875,1.0804309844970703,1.4363083839416504
40800,2,enc,2.895869016647339,0.5299198031425476,0.6474609375,1.5876113176345825,1.6679335832595825
41000,0,enc,8.384943962097168,0.3828160762786865,0.11968994140625,0.9257555603981018,1.6137529611587524
41000,1,enc,4.535740375518799,0.4020824134349823,0.314697265625,1.6206849813461304,2.0382699966430664
41000,2,enc,2.8879811763763428,0.6421686410903931,0.6572265625,1.7527635097503662,1.8100348711013794
41000,0,fcst,4.385423183441162,0.39611878991127014,0.32763671875,3.396122455596924,3.4457643032073975
41000,1,fcst,113.81400299072266,0.8995669484138489,0.380859375,3.704368829727173,3.9392037391662598
41000,2,fcst,8.361248016357422,0.5862081050872803,0.75244140625,3.9790754318237305,4.7310285568237305
41000,0,enc,8.377211570739746,0.3820207118988037,0.0960693359375,0.8305329084396362,1.2588691711425781
41000,1,enc,4.5177154541015625,0.41756802797317505,0.245361328125,1.2972780466079712,1.3435746431350708
41000,2,enc,2.8566064834594727,0.46161937713623047,0.65185546875,1.573291301727295,1.645495891571045
41200,0,enc,8.297554969787598,0.38297417759895325,0.12152099609375,1.2590665817260742,1.4190119504928589
41200,1,enc,4.602529048919678,0.4372412860393524,0.34130859375,1.4495092630386353,1.7204363346099854
41200,2,enc,2.8557257652282715,0.5238139033317566,0.603515625,1.9263970851898193,2.018831491470337
41200,0,fcst,4.3768157958984375,0.43304041028022766,0.29736328125,3.965521812438965,4.092920780181885
41200,1,fcst,113.34613037109375,1.0187437534332275,0.390625,4.503187656402588,4.7695722579956055
41200,2,fcst,8.307169914245605,0.6156137585639954,0.69775390625,5.428635120391846,5.502487659454346
41200,0,enc,8.323341369628906,0.38823333382606506,0.0767822265625,1.228446125984192,1.320304036140442
41200,1,enc,4.598016738891602,0.43210920691490173,0.2125244140625,1.319802165031433,1.4068381786346436
41200,2,enc,2.781663179397583,0.47632282972335815,0.70849609375,1.5447869300842285,1.5943169593811035
41400,0,enc,8.286723136901855,0.3718041479587555,0.121826171875,1.201581358909607,1.201581358909607
41400,1,enc,4.619819164276123,0.5899553894996643,0.42529296875,1.3170305490493774,1.771361231803894
41400,2,enc,2.7689361572265625,0.5935028195381165,0.86181640625,2.167593479156494,2.220829725265503
41400,0,fcst,4.378084659576416,0.4502270519733429,0.290283203125,2.778430938720703,2.856555938720703
41400,1,fcst,113.1287841796875,0.946233868598938,0.407470703125,4.172939300537109,4.74531364440918
41400,2,fcst,8.222312927246094,0.5545645952224731,0.6416015625,4.464688777923584,4.655118465423584
41400,0,enc,8.299925804138184,0.36816132068634033,0.07867431640625,0.9432435035705566,1.1309409141540527
41400,1,enc,4.614950180053711,0.5840063691139221,0.32421875,1.154110074043274,1.4566280841827393
41400,2,enc,2.7991020679473877,0.5815219283103943,0.73095703125,1.702448844909668,1.770258903503418
41600,0,enc,8.212925910949707,0.3643217384815216,0.106201171875,1.0677671432495117,1.3569037914276123
41600,1,enc,4.599849224090576,0.6110626459121704,0.337158203125,1.349810242652893,3.6654112339019775
41600,2,enc,2.8049771785736084,0.5526680946350098,0.83984375,3.260349988937378,3.2189478874206543
41600,0,fcst,4.42523717880249,0.4645121097564697,0.33544921875,4.963744163513184,5.087306499481201
