dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
loop_seattle/5T/short,contrastive_tiny,82.0648436653035,82.0648436653035,5.519685122468754,0.859277606596426,0.1435749865219159,0.1133248864969556,34.371104263857056,9.058964823052548,0.15534124723739165,0.09465041404069016,0.09465041404069015,Transport,1
loop_seattle/5T/medium,contrastive_tiny,266.6226554820877,266.6226554820877,10.665207452916485,1.6412607607596585,0.337718400881266,0.23535017882677217,65.65043043038635,16.32858400113395,0.2905190659400378,0.1897559584507054,0.18975595845070542,Transport,1
loop_seattle/5T/long,contrastive_tiny,202.39889600838765,202.39889600838765,8.962109427126554,1.386882037292906,0.330929175372923,0.18767114963671983,55.47528149171626,14.226696595077428,0.2515309065970315,0.1584519283279673,0.1584519283279673,Transport,1
loop_seattle/D/short,contrastive_tiny,26.83865866925891,26.83865866925891,4.059389353241345,1.2015938365154155,0.07463645902236243,0.07408898936435708,48.06375346061662,5.1806040834307066,0.09258432103084517,0.07254671482650825,0.07254671482650825,Transport,1
loop_seattle/H/short,contrastive_tiny,127.62998117003521,127.62998117003521,7.470135287055789,1.4979819190543555,0.21854714524282434,0.16216672209330651,59.919276762174206,11.297343987417362,0.19997447850021874,0.1322289920550222,0.1322289920550222,Transport,1
loop_seattle/H/medium,contrastive_tiny,122.96082134544955,122.96082134544955,7.563596470953111,1.5373637888656353,0.20754428919116044,0.1630820264013138,61.494551554625424,11.088770055576477,0.19599276410538333,0.13368571730589068,0.1336857173058907,Transport,1
loop_seattle/H/long,contrastive_tiny,129.99981888593896,129.99981888593896,7.4428555021160525,1.5325273359282527,0.24141471092012787,0.16010607506324398,61.30109343713011,11.401746308611632,0.20376447521745267,0.13301379494494997,0.13301379494494997,Transport,1
m_dense/D/short,contrastive_tiny,16772.089842820453,16772.089842820453,79.47007325984814,1.1145264641500388,0.19067946558972246,0.16194936442417812,44.58105856600155,129.50710344541125,0.22419595267401307,0.13757445197649162,0.13757445197649162,Transport,1
m_dense/H/short,contrastive_tiny,137149.59269380866,137149.59269380866,202.69653823592597,1.659582350325005,0.8189147320407716,0.44290389941976294,66.38329401300021,370.33713383052566,0.6568857933164662,0.35953315009058556,0.35953315009058556,Transport,1
m_dense/H/medium,contrastive_tiny,145972.36342330204,145972.36342330204,203.6555810225838,1.6010991727382977,0.8597864222700413,0.4281192070687525,64.0439669095319,382.0632976658476,0.6647418693695852,0.3543349818304276,0.35433498183042755,Transport,1
m_dense/H/long,contrastive_tiny,120480.38127279983,120480.38127279983,189.85839271017798,1.527665901812347,0.7767301924780761,0.41675248501932255,61.106636072493885,347.10283962076693,0.6008863265135467,0.3286729439552521,0.3286729439552521,Transport,1
sz_taxi/15T/short,contrastive_tiny,21.993181907825445,21.993181907825445,3.2271441516371735,0.6481291411014144,1601931955355.737,0.45077248172761614,25.92516564405658,4.689688892434704,0.43850596841129696,0.30175178010194953,0.3017517801019495,Transport,1
sz_taxi/15T/medium,contrastive_tiny,20.23067883417552,20.23067883417552,3.1571232515597787,0.6171647614788197,11377522043463.625,0.4417976620581474,24.68659045915279,4.497852691471289,0.418600268865384,0.2938230156914677,0.2938230156914676,Transport,1
