step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3,cpc_aux,sigreg_e,sigreg_h,u_temporal_e,u_batch_e,u_batchtime,u_batchtime_e,ema_tau
1,17.37510108947754,20.221315383911133,-0.37236765027046204,2.492498794732851,0.37813958525657654,0.7505072355270386,0.47646814584732056,0.1873442679643631,64,0,0,0.18498295545578003,-0.192244291305542,0.10085001587867737,0.13410845398902893,0.7723551988601685,0.06621438264846802,0.1421981006860733,,0.0565999299287796,0.29343587160110474,0.04323097690939903,0.047041527926921844,0.13983440399169922,0.04729525372385979,0.9
2,16.0434627532959,21.32842254638672,-0.25552135705947876,2.5667839122149543,0.5813921093940735,0.8369134664535522,0.615362286567688,0.4447697103023529,128,0,0,0.2586846351623535,-0.09475874900817871,0.05423757806420326,0.07305875420570374,0.7761441469192505,0.04287652671337128,0.09769335389137268,,0.058837294578552246,0.49608170986175537,0.05057184398174286,0.04896806925535202,0.06854058802127838,0.049396365880966187,0.9
3,15.451319694519043,22.71914291381836,-0.18152540922164917,2.3507833502098587,0.6840893030166626,0.8656147122383118,0.7194221019744873,0.5517098307609558,192,0,0,0.2707556486129761,-0.14532077312469482,0.039112504571676254,0.04831535369157791,0.7683998346328735,0.03962008282542229,0.08466757088899612,,0.07209605723619461,0.6464084982872009,0.04242294281721115,0.04484044015407562,0.046047866344451904,0.045346662402153015,0.9
4,15.360468864440918,22.796024322509766,-0.17904502153396606,2.4320050989859237,0.6959239840507507,0.8749690055847168,0.7219440340995789,0.585083544254303,256,0,1,0.24572360515594482,-0.11103153228759766,0.03677947446703911,0.04538923501968384,0.7457691431045532,0.02333785779774189,0.0656716451048851,,0.05948108062148094,0.6431378722190857,0.052097681909799576,0.050211455672979355,0.04226032644510269,0.051354534924030304,0.9
5,15.205097198486328,22.966270446777344,-0.15919095277786255,2.3756857101355813,0.7250915169715881,0.8842824697494507,0.7520992159843445,0.6044643521308899,320,0,1,0.2804311513900757,-0.1295398473739624,0.03458119556307793,0.042870547622442245,0.7639878988265991,0.053731344640254974,0.10067842900753021,,0.06062692403793335,0.7031190991401672,0.055270351469516754,0.05423592031002045,0.039998963475227356,0.054800692945718765,0.9
6,15.193840026855469,23.148990631103516,-0.15601307153701782,2.360713808557614,0.7293316125869751,0.8853446841239929,0.757678210735321,0.6127872467041016,384,0,0,0.26959437131881714,-0.13568973541259766,0.03300822526216507,0.041109126061201096,0.7506713271141052,0.032564450055360794,0.07788331061601639,,0.07159034162759781,0.6950064301490784,0.054914962500333786,0.06016135215759277,0.038220103830099106,0.060358528047800064,0.9
7,15.271122932434082,22.980636596679688,-0.16629546880722046,2.405703175305353,0.7154039740562439,0.8816994428634644,0.7447773218154907,0.5774113535881042,448,0,0,0.2895829677581787,-0.13265907764434814,0.03508340194821358,0.04328000545501709,0.7579006552696228,0.03744911774992943,0.09226594865322113,,0.07130001485347748,0.6695385575294495,0.05681721493601799,0.05699751153588295,0.04116468504071236,0.057400189340114594,0.9
8,15.334665298461914,22.594987869262695,-0.18391543626785278,2.5324793812845736,0.6960728764533997,0.8799883127212524,0.7251946330070496,0.5418832302093506,512,0,1,0.2960807681083679,-0.12157607078552246,0.036449603736400604,0.04785832762718201,0.7872126698493958,0.05210312455892563,0.11261872947216034,,0.06338803470134735,0.6124355792999268,0.05721697211265564,0.06270690262317657,0.04608144238591194,0.06451026350259781,0.9
9,15.15149211883545,22.689151763916016,-0.17849218845367432,2.6925549899139707,0.7160505652427673,0.8945427536964417,0.7410012483596802,0.5277279615402222,576,0,1,0.3567259907722473,-0.10807812213897705,0.03564824163913727,0.04775940626859665,0.809971809387207,0.04966078698635101,0.12537313997745514,,0.06622099876403809,0.586395800113678,0.06295615434646606,0.06511247158050537,0.04642583057284355,0.06634625792503357,0.9
10,15.010624885559082,22.7231502532959,-0.17177098989486694,2.8259098538113405,0.7341548204421997,0.9059258103370667,0.7547407150268555,0.5258058905601501,640,0,1,0.4121186137199402,-0.09268331527709961,0.03457176312804222,0.04741036146879196,0.8352658748626709,0.07001356780529022,0.1601085513830185,,0.07227244228124619,0.5890122652053833,0.05797071382403374,0.06087389588356018,0.04677112028002739,0.062493786215782166,0.9
11,15.00916862487793,22.899900436401367,-0.1709086298942566,2.9260801984002236,0.7403574585914612,0.9112660884857178,0.75307297706604,0.5428748726844788,704,0,0,0.42573195695877075,-0.0584416389465332,0.036078136414289474,0.04575267434120178,0.8179659843444824,0.0491180494427681,0.1128901019692421,,0.07864104211330414,0.6179929375648499,0.0521005280315876,0.05225447565317154,0.04513018578290939,0.05281274765729904,0.9
