step,latent,kind,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
20000,student_h,adjacent,0,20000,0.973321,0.521342,0.451978,0.054520
20000,teacher_h,adjacent,0,20000,0.977013,0.528540,0.448474,0.055300
40000,student_h,adjacent,20000,20000,0.977952,0.593637,0.384314,0.096107
40000,student_h,vs_initial,0,40000,0.912915,0.618633,0.294282,0.045640
40000,teacher_h,adjacent,20000,20000,0.990060,0.606765,0.383295,0.075403
40000,teacher_h,vs_initial,0,40000,0.901873,0.610720,0.291154,0.045703
